0.9500000	428.5513185	0.7168069	5.2085443	0.0019526
0.9600000	432.9291715	0.6775966	5.2634559	0.0019556
0.9700000	437.3043410	0.6374314	5.3183696	0.0019586
0.9800000	441.6768297	0.5963121	5.3732852	0.0019616
0.9900000	446.0466403	0.5542392	5.4282029	0.0019646
1.0000000	450.4137755	0.5112132	5.4831226	0.0019676
1.0100000	454.7782382	0.4672348	5.5380444	0.0019707
1.0200000	459.1400310	0.4223045	5.5929682	0.0019737
1.0300000	463.4991566	0.3764228	5.6478941	0.0019767
1.0400000	467.8556177	0.3295905	5.7028220	0.0019797
1.0500000	472.2094171	0.2818079	5.7577521	0.0019828
1.0600000	476.5605575	0.2330758	5.8126842	0.0019858
1.0700000	480.9090416	0.1833946	5.8676184	0.0019888
1.0800000	485.2548721	0.1327649	5.9225547	0.0019919
1.0900000	489.5980516	0.0811874	5.9774931	0.0019949
1.1000000	493.9385829	0.0286625	6.0324336	0.0019980
1.1100000	498.2764687	-0.0248092	6.0873762	0.0020010
