0.0100000	4.6458729	0.0542467	0.0547392	5.3737293
0.0200000	9.2887840	0.1074782	0.1094436	5.2722355
0.0300000	13.9287365	0.1596951	0.1641130	5.1708077
0.0400000	18.5657334	0.2108980	0.2187477	5.0694460
0.0500000	23.1997779	0.2610876	0.2733476	4.9681501
0.0600000	27.8308731	0.3102646	0.3279127	4.8669201
0.0700000	32.4590221	0.3584296	0.3824431	4.7657557
0.0800000	37.0842280	0.4055833	0.4369388	4.6646570
0.0900000	41.7064939	0.4517263	0.4913999	4.5636237
0.1000000	46.3258230	0.4968593	0.5458264	4.4626559
0.1100000	50.9422183	0.5409830	0.6002183	4.3617534
0.1200000	55.5556829	0.5840979	0.6545757	4.2609161
0.1300000	60.1662199	0.6262049	0.7088986	4.1601439
0.1400000	64.7738324	0.6673044	0.7631870	4.0594368
0.1500000	69.3785235	0.7073971	0.8174410	3.9587945
0.1600000	73.9802962	0.7464838	0.8716606	3.8582172
0.1700000	78.5791536	0.7845650	0.9258459	3.7577045
0.1800000	83.1750988	0.8216414	0.9799969	3.6572566
0.1900000	87.7681349	0.8577137	1.0341136	3.5568731
0.2000000	92.3582649	0.8927824	1.0881960	3.4565542
0.2100000	96.9454918	0.9268483	1.1422443	3.3562995
0.2200000	101.5298187	0.9599120	1.1962584	3.2561092
0.2300000	106.1112486	0.9919740	1.2502383	3.1559830
0.2400000	110.6897847	1.0230351	1.3041841	3.0559209
0.2500000	115.2654299	1.0530959	1.3580959	2.9559228
0.2600000	119.8381872	1.0821571	1.4119737	2.8559886
0.2700000	124.4080597	1.1102192	1.4658175	2.7561182
0.2800000	128.9750504	1.1372829	1.5196273	2.6563115
0.2900000	133.5391624	1.1633489	1.5734032	2.5565684
0.3000000	138.1003985	1.1884178	1.6271452	2.4568888
0.3100000	142.6587620	1.2124902	1.6808533	2.3572727
0.3200000	147.2142557	1.2355667	1.7345277	2.2577199
0.3300000	151.7668826	1.2576481	1.7881683	2.1582303
0.3400000	156.3166458	1.2787348	1.8417751	2.0588039
0.3500000	160.8635483	1.2988276	1.8953482	1.9594405
0.3600000	165.4075930	1.3179271	1.9488877	1.8601401
0.3700000	169.9487829	1.3360339	2.0023935	1.7609026
0.3800000	174.4871210	1.3531486	2.0558657	1.6617278
0.3900000	179.0226104	1.3692719	2.1093044	1.5626158
0.4000000	183.5552538	1.3844043	2.1627095	1.4635663
0.4100000	188.0850544	1.3985466	2.2160811	1.3645793
0.4200000	192.6120151	1.4116994	2.2694193	1.2656548
0.4300000	197.1361388	1.4238632	2.3227241	1.1667926
0.4400000	201.6574286	1.4350386	2.3759954	1.0679926
0.4500000	206.1758872	1.4452264	2.4292334	0.9692548
0.4600000	210.6915178	1.4544272	2.4824381	0.8705790
0.4700000	215.2043233	1.4626414	2.5356095	0.7719651
0.4800000	219.7143065	1.4698699	2.5887476	0.6734132
0.4900000	224.2214704	1.4761131	2.6418525	0.5749230
0.5000000	228.7258180	1.4813717	2.6949242	0.4764945
0.5100000	233.2273522	1.4856464	2.7479628	0.3781276
0.5200000	237.7260759	1.4889377	2.8009683	0.2798223
0.5300000	242.2219920	1.4912462	2.8539407	0.1815783
0.5400000	246.7151034	1.4925726	2.9068800	0.0833957
0.5500000	251.2054131	1.4929175	2.9597864	-0.0147257
0.5600000	255.6929239	1.4922815	3.0126597	-0.1127859
0.5700000	260.1776387	1.4906652	3.0655001	-0.2107850
0.5800000	264.6595606	1.4880691	3.1183076	-0.3087232
0.5900000	269.1386922	1.4844941	3.1710823	-0.4066004
0.6000000	273.6150366	1.4799405	3.2238241	-0.5044169
0.6100000	278.0885967	1.4744091	3.2765330	-0.6021727
0.6200000	282.5593752	1.4679004	3.3292093	-0.6998678
0.6300000	287.0273751	1.4604151	3.3818527	-0.7975024
0.6400000	291.4925992	1.4519537	3.4344635	-0.8950765
0.6500000	295.9550505	1.4425169	3.4870416	-0.9925903
0.6600000	300.4147318	1.4321052	3.5395871	-1.0900438
0.6700000	304.8716459	1.4207193	3.5920999	-1.1874371
0.6800000	309.3257957	1.4083598	3.6445802	-1.2847704
0.6900000	313.7771841	1.3950272	3.6970279	-1.3820436
0.7000000	318.2258139	1.3807222	3.7494432	-1.4792568
0.7100000	322.6716880	1.3654454	3.8018260	-1.5764102
0.7200000	327.1148091	1.3491973	3.8541763	-1.6735039
0.7300000	331.5551802	1.3319786	3.9064943	-1.7705379
0.7400000	335.9928041	1.3137899	3.9587798	-1.8675124
0.7500000	340.4276835	1.2946317	4.0110331	-1.9644273
0.7600000	344.8598214	1.2745046	4.0632540	-2.0612828
0.7700000	349.2892205	1.2534093	4.1154427	-2.1580790
0.7800000	353.7158837	1.2313463	4.1675991	-2.2548159
0.7900000	358.1398138	1.2083163	4.21972.8190505	14.0339915	17.4329623
0.8000000	1232.6214707	6.9975447	14.5231593	18.2537158
0.8100000	1276.3935919	7.1847341	15.0388971	19.1715317
0.8200000	1322.6798533	7.3816747	15.5842573	20.2036162
0.8300000	1371.7867012	7.5896163	16.1628507	21.3714976
0.8400000	1424.0802632	7.8100518	16.7789909	22.7024746
0.8500000	1480.0029284	8.0447858	17.4378905	24.2316875
0.8600000	1540.0961156	8.2960272	18.1459286	26.0051531
0.8700000	1605.0322295	8.5665199	18.9110276	28.0843241
0.8800000	1675.6606450	8.8597310	19.7431953	30.5531546
0.8900000	1753.0758278	9.1801297	20.6553269	33.5294354
0.9000000	1838.7217499	9.5336143	21.6644359	37.1837513
0.9100000	1934.5585990	9.9281962	22.7936178	41.7727876
0.9200000	2043.3424820	10.3751460	24.0753459	47.7014934
0.9300000	2169.1245948	10.8910436	25.5573530	55.6481784
0.9400000	2318.2154429	11.5017413	27.3139913	66.8419426
0.9500000	2501.2547714	12.2508894	29.4706220	83.7637981
0.9600000	2738.3688215	13.2212327	32.2643792	112.2827097
0.9700000	3075.3305155	14.6016312	36.2345748	170.4030288
0.9800000	3660.1065624	17.0072578	43.1246022	351.6297414
